ObjectID,Name,OriginID,DestinationID,DestinationRank,Total_Time
"8,173",Location 82 - Location 27,82,27,73,484.264080187299160
"8,174",Location 82 - Location 59,82,59,74,494.558448112377960
"8,175",Location 82 - Location 15,82,15,75,494.558448112379550
"8,176",Location 82 - Location 100,82,100,76,504.852816037437890
"8,177",Location 82 - Location 80,82,80,77,504.852816037459320
"8,178",Location 82 - Location 3,82,3,78,504.852816037459550
"8,179",Location 82 - Location 1,82,1,79,504.852816037481380
"8,180",Location 82 - Location 28,82,28,80,509.116896224759670
"8,181",Location 82 - Location 49,82,49,81,519.411264149837390
"8,182",Location 82 - Location 16,82,16,82,519.411264149839330
"8,183",Location 82 - Location 70,82,70,83,529.705632074918640
"8,184",Location 82 - Location 4,82,4,84,529.705632074919320
"8,185",Location 82 - Location 39,82,39,85,544.264080187297050
"8,186",Location 82 - Location 17,82,17,86,544.264080187299210
"8,187",Location 82 - Location 60,82,60,87,554.558448112377960
"8,188",Location 82 - Location 5,82,5,88,554.558448112379660
"8,189",Location 82 - Location 29,82,29,89,569.116896224758420
"8,190",Location 82 - Location 18,82,18,90,569.116896224759560
"8,191",Location 82 - Location 50,82,50,91,579.411264149837390
"8,192",Location 82 - Location 6,82,6,92,579.411264149839100
"8,193",Location 82 - Location 19,82,19,93,593.969712262220130
"8,194",Location 82 - Location 40,82,40,94,604.264080187296830
"8,195",Location 82 - Location 7,82,7,95,604.264080187299210
"8,196",Location 82 - Location 30,82,30,96,629.116896224756260
"8,197",Location 82 - Location 8,82,8,97,629.116896224759560
"8,198",Location 82 - Location 20,82,20,98,653.969712262217630
"8,199",Location 82 - Location 9,82,9,99,653.969712262219100
"8,200",Location 82 - Location 10,82,10,100,678.822528299680470
"8,201",Location 83 - Location 83,83,83,1,0.000000000000000
"8,202",Location 83 - Location 73,83,73,2,59.999999999999964
"8,203",Location 83 - Location 82,83,82,3,59.999999999999964
"8,204",Location 83 - Location 84,83,84,4,60.000000000000036
"8,205",Location 83 - Location 93,83,93,5,60.000000000000036
"8,206",Location 83 - Location 74,83,74,6,84.852816037460030
"8,207",Location 83 - Location 92,83,92,7,84.852816037460030
"8,208",Location 83 - Location 72,83,72,8,84.852816037460457
"8,209",Location 83 - Location 94,83,94,9,84.852816037460457
"8,210",Location 83 - Location 63,83,63,10,120.000000000000000
"8,211",Location 83 - Location 81,83,81,11,120.000000000000000
"8,212",Location 83 - Location 85,83,85,12,120.000000000000000
"8,213",Location 83 - Location 62,83,62,13,144.852816037458690
"8,214",Location 83 - Location 75,83,75,14,144.852816037459630
"8,215",Location 83 - Location 64,83,64,15,144.852816037460000
"8,216",Location 83 - Location 71,83,71,16,144.852816037460430
"8,217",Location 83 - Location 91,83,91,17,144.852816037460430
"8,218",Location 83 - Location 95,83,95,18,144.852816037460510
"8,219",Location 83 - Location 61,83,61,19,169.705632074919180
"8,220",Location 83 - Location 65,83,65,20,169.705632074920060
"8,221",Location 83 - Location 53,83,53,21,179.999999999999970
"8,222",Location 83 - Location 86,83,86,22,180.000000000000030
"8,223",Location 83 - Location 52,83,52,23,204.852816037458690
"8,224",Location 83 - Location 76,83,76,24,204.852816037459380
"8,225",Location 83 - Location 54,83,54,25,204.852816037460000
"8,226",Location 83 - Location 96,83,96,26,204.852816037460490
"8,227",Location 83 - Location 66,83,66,27,229.705632074918780
"8,228",Location 83 - Location 51,83,51,28,229.705632074919150
"8,229",Location 83 - Location 55,83,55,29,229.705632074920060
"8,230",Location 83 - Location 43,83,43,30,240.000000000000000
"8,231",Location 83 - Location 87,83,87,31,240.000000000000030
"8,232",Location 83 - Location 56,83,56,32,254.558448112380060
"8,233",Location 83 - Location 42,83,42,33,264.852816037458750
"8,234",Location 83 - Location 77,83,77,34,264.852816037459320
"8,235",Location 83 - Location 44,83,44,35,264.852816037460000
"8,236",Location 83 - Location 97,83,97,36,264.852816037460460
"8,237",Location 83 - Location 67,83,67,37,289.705632074918750
"8,238",Location 83 - Location 41,83,41,38,289.705632074919150
"8,239",Location 83 - Location 45,83,45,39,289.705632074919610
"8,240",Location 83 - Location 33,83,33,40,300.000000000000000
"8,241",Location 83 - Location 88,83,88,41,300.000000000000000
"8,242",Location 83 - Location 57,83,57,42,314.558448112378360
"8,243",Location 83 - Location 46,83,46,43,314.558448112379660
"8,244",Location 83 - Location 32,83,32,44,324.852816037458690
"8,245",Location 83 - Location 78,83,78,45,324.852816037459320
"8,246",Location 83 - Location 34,83,34,46,324.852816037459600
"8,247",Location 83 - Location 98,83,98,47,324.852816037460460
"8,248",Location 83 - Location 47,83,47,48,339.411264149839670
"8,249",Location 83 - Location 68,83,68,49,349.705632074918640
"8,250",Location 83 - Location 31,83,31,50,349.705632074919210
"8,251",Location 83 - Location 35,83,35,51,349.705632074919610
"8,252",Location 83 - Location 23,83,23,52,360.000000000000000
"8,253",Location 83 - Location 89,83,89,53,360.000000000000000
"8,254",Location 83 - Location 58,83,58,54,374.558448112378130
"8,255",Location 83 - Location 36,83,36,55,374.558448112379610
"8,256",Location 83 - Location 22,83,22,56,384.852816037458750
"8,257",Location 83 - Location 79,83,79,57,384.852816037459210
"8,258",Location 83 - Location 24,83,24,58,384.852816037459600
"8,259",Location 83 - Location 99,83,99,59,384.852816037460460
"8,260",Location 83 - Location 48,83,48,60,399.411264149837510
"8,261",Location 83 - Location 37,83,37,61,399.411264149839670
"8,262",Location 83 - Location 69,83,69,62,409.705632074918640
"8,263",Location 83 - Location 21,83,21,63,409.705632074919150
"8,264",Location 83 - Location 25,83,25,64,409.705632074919610
"8,265",Location 83 - Location 13,83,13,65,420.000000000000000
"8,266",Location 83 - Location 90,83,90,66,420.000000000000000
"8,267",Location 83 - Location 38,83,38,67,424.264080187298820
"8,268",Location 83 - Location 59,83,59,68,434.558448112377960
"8,269",Location 83 - Location 26,83,26,69,434.558448112379660
"8,270",Location 83 - Location 100,83,100,70,444.852816037437890
"8,271",Location 83 - Location 12,83,12,71,444.852816037458690
"8,272",Location 83 - Location 80,83,80,72,444.852816037459320
"8,273",Location 83 - Location 14,83,14,73,444.852816037459550
"8,274",Location 83 - Location 49,83,49,74,459.411264149837450
"8,275",Location 83 - Location 27,83,27,75,459.411264149839210
"8,276",Location 83 - Location 11,83,11,76,469.705632074917450
"8,277",Location 83 - Location 70,83,70,77,469.705632074918640
"8,278",Location 83 - Location 15,83,15,78,469.705632074919550
"8,279",Location 83 - Location 3,83,3,79,480.000000000000000
"8,280",Location 83 - Location 39,83,39,80,484.264080187297050
"8,281",Location 83 - Location 28,83,28,81,484.264080187298870
"8,282",Location 83 - Location 60,83,60,82,494.558448112377960
"8,283",Location 83 - Location 16,83,16,83,494.558448112379150
"8,284",Location 83 - Location 2,83,2,84,504.852816037456930
"8,285",Location 83 - Location 4,83,4,85,504.852816037459600
"8,286",Location 83 - Location 29,83,29,86,509.116896224758360
"8,287",Location 83 - Location 50,83,50,87,519.411264149837280
"8,288",Location 83 - Location 17,83,17,88,519.411264149839330
"8,289",Location 83 - Location 5,83,5,89,529.705632074919550
"8,290",Location 83 - Location 1,83,1,90,529.705632074940010
"8,291",Location 83 - Location 40,83,40,91,544.264080187296830
"8,292",Location 83 - Location 18,83,18,92,544.264080187298990
"8,293",Location 83 - Location 6,83,6,93,554.558448112379210
"8,294",Location 83 - Location 30,83,30,94,569.116896224756260
"8,295",Location 83 - Location 19,83,19,95,569.116896224758420
"8,296",Location 83 - Location 7,83,7,96,579.411264149839330
"8,297",Location 83 - Location 20,83,20,97,593.969712262217510
"8,298",Location 83 - Location 8,83,8,98,604.264080187298870
"8,299",Location 83 - Location 9,83,9,99,629.116896224758420
"8,300",Location 83 - Location 10,83,10,100,653.969712262217510
"8,301",Location 84 - Location 84,84,84,1,0.000000000000000
"8,302",Location 84 - Location 85,84,85,2,59.999999999999972
"8,303",Location 84 - Location 94,84,94,3,59.999999999999993
"8,304",Location 84 - Location 74,84,74,4,60.000000000000000
"8,305",Location 84 - Location 83,84,83,5,60.000000000000028
"8,306",Location 84 - Location 93,84,93,6,84.852816037459149
"8,307",Location 84 - Location 75,84,75,7,84.852816037459576
"8,308",Location 84 - Location 73,84,73,8,84.852816037460457
"8,309",Location 84 - Location 95,84,95,9,84.852816037460457
"8,310",Location 84 - Location 64,84,64,10,120.000000000000000
"8,311",Location 84 - Location 82,84,82,11,120.000000000000000
"8,312",Location 84 - Location 86,84,86,12,120.000000000000000
"8,313",Location 84 - Location 76,84,76,13,144.852816037459350
"8,314",Location 84 - Location 65,84,65,14,144.852816037459600
"8,315",Location 84 - Location 92,84,92,15,144.852816037460060
"8,316",Location 84 - Location 96,84,96,16,144.852816037460430
"8,317",Location 84 - Location 63,84,63,17,144.852816037460460
"8,318",Location 84 - Location 72,84,72,18,144.852816037460460
"8,319",Location 84 - Location 66,84,66,19,169.705632074918750
"8,320",Location 84 - Location 62,84,62,20,169.705632074919180
"8,321",Location 84 - Location 54,84,54,21,180.000000000000000
"8,322",Location 84 - Location 87,84,87,22,180.000000000000000
"8,323",Location 84 - Location 81,84,81,23,180.000000000000030
"8,324",Location 84 - Location 77,84,77,24,204.852816037459320
"8,325",Location 84 - Location 55,84,55,25,204.852816037459580
"8,326",Location 84 - Location 53,84,53,26,204.852816037460430
"8,327",Location 84 - Location 71,84,71,27,204.852816037460460
"8,328",Location 84 - Location 91,84,91,28,204.852816037460460
"8,329",Location 84 - Location 97,84,97,29,204.852816037460490
"8,330",Location 84 - Location 67,84,67,30,229.705632074918730
"8,331",Location 84 - Location 56,84,56,31,229.705632074918750
"8,332",Location 84 - Location 52,84,52,32,229.705632074919150
"8,333",Location 84 - Location 61,84,61,33,229.705632074919210
"8,334",Location 84 - Location 88,84,88,34,240.000000000000030
"8,335",Location 84 - Location 44,84,44,35,240.000000000000060
"8,336",Location 84 - Location 57,84,57,36,254.558448112378330
"8,337",Location 84 - Location 51,84,51,37,254.558448112379660
"8,338",Location 84 - Location 78,84,78,38,264.852816037459320
"8,339",Location 84 - Location 45,84,45,39,264.852816037459600
"8,340",Location 84 - Location 43,84,43,40,264.852816037460460
"8,341",Location 84 - Location 98,84,98,41,264.852816037460460
"8,342",Location 84 - Location 68,84,68,42,289.705632074918640
"8,343",Location 84 - Location 46,84,46,43,289.705632074918750
"8,344",Location 84 - Location 42,84,42,44,289.705632074919210
"8,345",Location 84 - Location 34,84,34,45,300.000000000000000
"8,346",Location 84 - Location 89,84,89,46,300.000000000000000
"8,347",Location 84 - Location 58,84,58,47,314.558448112378070
"8,348",Location 84 - Location 47,84,47,48,314.558448112378360
"8,349",Location 84 - Location 41,84,41,49,314.558448112379610
"8,350",Location 84 - Location 79,84,79,50,324.852816037459210
"8,351",Location 84 - Location 35,84,35,51,324.852816037459600
"8,352",Location 84 - Location 33,84,33,52,324.852816037460460
"8,353",Location 84 - Location 99,84,99,53,324.852816037460460
"8,354",Location 84 - Location 48,84,48,54,339.411264149837510
"8,355",Location 84 - Location 69,84,69,55,349.705632074918640
"8,356",Location 84 - Location 36,84,36,56,349.705632074918700
"8,357",Location 84 - Location 32,84,32,57,349.705632074919150
"8,358",Location 84 - Location 24,84,24,58,360.000000000000000
"8,359",Location 84 - Location 90,84,90,59,360.000000000000000
"8,360",Location 84 - Location 59,84,59,60,374.558448112377960
"8,361",Location 84 - Location 37,84,37,61,374.558448112378360
"8,362",Location 84 - Location 31,84,31,62,374.558448112379660
"8,363",Location 84 - Location 100,84,100,63,384.852816037437890
"8,364",Location 84 - Location 80,84,80,64,384.852816037459320
"8,365",Location 84 - Location 25,84,25,65,384.852816037459600
"8,366",Location 84 - Location 23,84,23,66,384.852816037460460
"8,367",Location 84 - Location 38,84,38,67,399.411264149837450
"8,368",Location 84 - Location 49,84,49,68,399.411264149837450
"8,369",Location 84 - Location 70,84,70,69,409.705632074918640
"8,370",Location 84 - Location 26,84,26,70,409.705632074918750
"8,371",Location 84 - Location 22,84,22,71,409.705632074919210
"8,372",Location 84 - Location 14,84,14,72,419.999999999999940
"8,373",Location 84 - Location 39,84,39,73,424.264080187297050
"8,374",Location 84 - Location 60,84,60,74,434.558448112378070
"8,375",Location 84 - Location 27,84,27,75,434.558448112378300
"8,376",Location 84 - Location 21,84,21,76,434.558448112379610
"8,377",Location 84 - Location 13,84,13,77,444.852816037458750
"8,378",Location 84 - Location 15,84,15,78,444.852816037459600
"8,379",Location 84 - Location 50,84,50,79,459.411264149837390
"8,380",Location 84 - Location 28,84,28,80,459.411264149837510
"8,381",Location 84 - Location 16,84,16,81,469.705632074918700
"8,382",Location 84 - Location 12,84,12,82,469.705632074919150
"8,383",Location 84 - Location 4,84,4,83,479.999999999999940
"8,384",Location 84 - Location 40,84,40,84,484.264080187296770
"8,385",Location 84 - Location 29,84,29,85,484.264080187297000
"8,386",Location 84 - Location 11,84,11,86,494.558448112378020
"8,387",Location 84 - Location 17,84,17,87,494.558448112378240
"8,388",Location 84 - Location 3,84,3,88,504.852816037456930
"8,389",Location 84 - Location 5,84,5,89,504.852816037459600
"8,390",Location 84 - Location 30,84,30,90,509.116896224756200
"8,391",Location 84 - Location 18,84,18,91,519.411264149837510
"8,392",Location 84 - Location 2,84,2,92,529.705632074915680
"8,393",Location 84 - Location 6,84,6,93,529.705632074918750
"8,394",Location 84 - Location 19,84,19,94,544.264080187296940
"8,395",Location 84 - Location 7,84,7,95,554.558448112378300
"8,396",Location 84 - Location 1,84,1,96,554.558448112400470
"8,397",Location 84 - Location 20,84,20,97,569.116896224756150
"8,398",Location 84 - Location 8,84,8,98,579.411264149837510
"8,399",Location 84 - Location 9,84,9,99,604.264080187296940
"8,400",Location 84 - Location 10,84,10,100,629.116896224756150
"8,401",Location 85 - Location 85,85,85,1,0.000000000000000
"8,402",Location 85 - Location 75,85,75,2,59.999999999999964
"8,403",Location 85 - Location 84,85,84,3,59.999999999999964
"8,404",Location 85 - Location 86,85,86,4,60.000000000000036
"8,405",Location 85 - Location 95,85,95,5,60.000000000000036
"8,406",Location 85 - Location 74,85,74,6,84.852816037458723
"8,407",Location 85 - Location 76,85,76,7,84.852816037459377
"8,408",Location 85 - Location 94,85,94,8,84.852816037459604
"8,409",Location 85 - Location 96,85,96,9,84.852816037460457
"8,410",Location 85 - Location 65,85,65,10,120.000000000000000
"8,411",Location 85 - Location 83,85,83,11,120.000000000000000
"8,412",Location 85 - Location 87,85,87,12,120.000000000000030
"8,413",Location 85 - Location 64,85,64,13,144.852816037458690
"8,414",Location 85 - Location 73,85,73,14,144.852816037458720
"8,415",Location 85 - Location 66,85,66,15,144.852816037459120
"8,416",Location 85 - Location 93,85,93,16,144.852816037459120
"8,417",Location 85 - Location 77,85,77,17,144.852816037459350
"8,418",Location 85 - Location 97,85,97,18,144.852816037460490
"8,419",Location 85 - Location 67,85,67,19,169.705632074918750
"8,420",Location 85 - Location 63,85,63,20,169.705632074919210
"8,421",Location 85 - Location 55,85,55,21,179.999999999999970
"8,422",Location 85 - Location 82,85,82,22,179.999999999999970
"8,423",Location 85 - Location 88,85,88,23,180.000000000000030
"8,424",Location 85 - Location 54,85,54,24,204.852816037458690
"8,425",Location 85 - Location 72,85,72,25,204.852816037458690
"8,426",Location 85 - Location 56,85,56,26,204.852816037459120
"8,427",Location 85 - Location 78,85,78,27,204.852816037459380
"8,428",Location 85 - Location 92,85,92,28,204.852816037460030
"8,429",Location 85 - Location 98,85,98,29,204.852816037460490
"8,430",Location 85 - Location 62,85,62,30,229.705632074917450
"8,431",Location 85 - Location 57,85,57,31,229.705632074918730
"8,432",Location 85 - Location 68,85,68,32,229.705632074918730
"8,433",Location 85 - Location 53,85,53,33,229.705632074919150
"8,434",Location 85 - Location 45,85,45,34,240.000000000000000
"8,435",Location 85 - Location 81,85,81,35,240.000000000000030
"8,436",Location 85 - Location 89,85,89,36,240.000000000000030
"8,437",Location 85 - Location 58,85,58,37,254.558448112378100
"8,438",Location 85 - Location 52,85,52,38,254.558448112379660
"8,439",Location 85 - Location 44,85,44,39,264.852816037458750
"8,440",Location 85 - Location 71,85,71,40,264.852816037458750
"8,441",Location 85 - Location 46,85,46,41,264.852816037459150
"8,442",Location 85 - Location 79,85,79,42,264.852816037459320
"8,443",Location 85 - Location 91,85,91,43,264.852816037460460
"8,444",Location 85 - Location 99,85,99,44,264.852816037460460
"8,445",Location 85 - Location 61,85,61,45,289.705632074917450
"8,446",Location 85 - Location 47,85,47,46,289.705632074918700
"8,447",Location 85 - Location 69,85,69,47,289.705632074918750
"8,448",Location 85 - Location 43,85,43,48,289.705632074919150
"8,449",Location 85 - Location 35,85,35,49,300.000000000000000
"8,450",Location 85 - Location 90,85,90,50,300.000000000000000
"8,451",Location 85 - Location 48,85,48,51,314.558448112377900
"8,452",Location 85 - Location 51,85,51,52,314.558448112377900
"8,453",Location 85 - Location 59,85,59,53,314.558448112378070
"8,454",Location 85 - Location 42,85,42,54,314.558448112379610
"8,455",Location 85 - Location 100,85,100,55,324.852816037437890
"8,456",Location 85 - Location 34,85,34,56,324.852816037458690
"8,457",Location 85 - Location 36,85,36,57,324.852816037459090
"8,458",Location 85 - Location 80,85,80,58,324.852816037459320
"8,459",Location 85 - Location 49,85,49,59,339.411264149837450
"8,460",Location 85 - Location 41,85,41,60,339.411264149840120
"8,461",Location 85 - Location 37,85,37,61,349.705632074918700
"8,462",Location 85 - Location 70,85,70,62,349.705632074918750
"8,463",Location 85 - Location 33,85,33,63,349.705632074919150
"8,464",Location 85 - Location 25,85,25,64,360.000000000000000
"8,465",Location 85 - Location 38,85,38,65,374.558448112377850
"8,466",Location 85 - Location 32,85,32,66,374.558448112377900
"8,467",Location 85 - Location 60,85,60,67,374.558448112378070
"8,468",Location 85 - Location 24,85,24,68,384.852816037456990
"8,469",Location 85 - Location 26,85,26,69,384.852816037459090
"8,470",Location 85 - Location 50,85,50,70,399.411264149837390
"8,471",Location 85 - Location 39,85,39,71,399.411264149837450
"8,472",Location 85 - Location 31,85,31,72,399.411264149840060
"8,473",Location 85 - Location 27,85,27,73,409.705632074918700
"8,474",Location 85 - Location 23,85,23,74,409.705632074919150
"8,475",Location 85 - Location 15,85,15,75,420.000000000000000
"8,476",Location 85 - Location 40,85,40,76,424.264080187296770
"8,477",Location 85 - Location 28,85,28,77,434.558448112377850
"8,478",Location 85 - Location 22,85,22,78,434.558448112377960
"8,479",Location 85 - Location 14,85,14,79,444.852816037456930
"8,480",Location 85 - Location 16,85,16,80,444.852816037459040
"8,481",Location 85 - Location 29,85,29,81,459.411264149837390
"8,482",Location 85 - Location 21,85,21,82,459.411264149838300
"8,483",Location 85 - Location 13,85,13,83,469.705632074915740
"8,484",Location 85 - Location 17,85,17,84,469.705632074918700
"8,485",Location 85 - Location 5,85,5,85,479.999999999999940
"8,486",Location 85 - Location 30,85,30,86,484.264080187296660
"8,487",Location 85 - Location 18,85,18,87,494.558448112377790
"8,488",Location 85 - Location 12,85,12,88,494.558448112377900
"8,489",Location 85 - Location 4,85,4,89,504.852816037456880
"8,490",Location 85 - Location 6,85,6,90,504.852816037459090
"8,491",Location 85 - Location 11,85,11,91,519.411264149836820
"8,492",Location 85 - Location 19,85,19,92,519.411264149837510
"8,493",Location 85 - Location 3,85,3,93,529.705632074913980
"8,494",Location 85 - Location 7,85,7,94,529.705632074918640
"8,495",Location 85 - Location 20,85,20,95,544.264080187296600
"8,496",Location 85 - Location 2,85,2,96,554.558448112372730
"8,497",Location 85 - Location 8,85,8,97,554.558448112377850
"8,498",Location 85 - Location 9,85,9,98,579.411264149837390
"8,499",Location 85 - Location 1,85,1,99,579.411264149859220
"8,500",Location 85 - Location 10,85,10,100,604.264080187296600
"8,501",Location 86 - Location 86,86,86,1,0.000000000000000
"8,502",Location 86 - Location 76,86,76,2,60.000000000000000
"8,503",Location 86 - Location 87,86,87,3,60.000000000000000
"8,504",Location 86 - Location 96,86,96,4,60.000000000000000
"8,505",Location 86 - Location 85,86,85,5,60.000000000000028
"8,506",Location 86 - Location 77,86,77,6,84.852816037459377
"8,507",Location 86 - Location 95,86,95,7,84.852816037459377
"8,508",Location 86 - Location 75,86,75,8,84.852816037460457
"8,509",Location 86 - Location 97,86,97,9,84.852816037460457
"8,510",Location 86 - Location 66,86,66,10,120.000000000000000
"8,511",Location 86 - Location 84,86,84,11,120.000000000000000
"8,512",Location 86 - Location 88,86,88,12,120.000000000000000
"8,513",Location 86 - Location 74,86,74,13,144.852816037458750
"8,514",Location 86 - Location 67,86,67,14,144.852816037459380
"8,515",Location 86 - Location 78,86,78,15,144.852816037459380
"8,516",Location 86 - Location 94,86,94,16,144.852816037459630
"8,517",Location 86 - Location 65,86,65,17,144.852816037460460
"8,518",Location 86 - Location 98,86,98,18,144.852816037460460
"8,519",Location 86 - Location 68,86,68,19,169.705632074918750
"8,520",Location 86 - Location 64,86,64,20,169.705632074919180
"8,521",Location 86 - Location 56,86,56,21,180.000000000000000
"8,522",Location 86 - Location 89,86,89,22,180.000000000000000
"8,523",Location 86 - Location 83,86,83,23,180.000000000000030
"8,524",Location 86 - Location 55,86,55,24,204.852816037458750
"8,525",Location 86 - Location 73,86,73,25,204.852816037458750
"8,526",Location 86 - Location 93,86,93,26,204.852816037459180
"8,527",Location 86 - Location 79,86,79,27,204.852816037459320
"8,528",Location 86 - Location 57,86,57,28,204.852816037459350
"8,529",Location 86 - Location 99,86,99,29,204.852816037460490
"8,530",Location 86 - Location 58,86,58,30,229.705632074918730
"8,531",Location 86 - Location 69,86,69,31,229.705632074918750
"8,532",Location 86 - Location 54,86,54,32,229.705632074919150
"8,533",Location 86 - Location 63,86,63,33,229.705632074919210
"8,534",Location 86 - Location 82,86,82,34,239.999999999999970
"8,535",Location 86 - Location 90,86,90,35,240.000000000000000
"8,536",Location 86 - Location 46,86,46,36,240.000000000000060
"8,537",Location 86 - Location 59,86,59,37,254.558448112378100
"8,538",Location 86 - Location 53,86,53,38,254.558448112379660
"8,539",Location 86 - Location 100,86,100,39,264.852816037437890
"8,540",Location 86 - Location 45,86,45,40,264.852816037458750
"8,541",Location 86 - Location 72,86,72,41,264.852816037458750
"8,542",Location 86 - Location 80,86,80,42,264.852816037459320
"8,543",Location 86 - Location 47,86,47,43,264.852816037459380
"8,544",Location 86 - Location 92,86,92,44,264.852816037460060
"8,545",Location 86 - Location 62,86,62,45,289.705632074917500
"8,546",Location 86 - Location 48,86,48,46,289.705632074918530
"8,547",Location 86 - Location 70,86,70,47,289.705632074918640
"8,548",Location 86 - Location 44,86,44,48,289.705632074919210
"8,549",Location 86 - Location 36,86,36,49,300.000000000000000
"8,550",Location 86 - Location 81,86,81,50,300.000000000000000
"8,551",Location 86 - Location 49,86,49,51,314.558448112378130
"8,552",Location 86 - Location 60,86,60,52,314.558448112378190
"8,553",Location 86 - Location 43,86,43,53,314.558448112379610
"8,554",Location 86 - Location 52,86,52,54,314.558448112379660
"8,555",Location 86 - Location 35,86,35,55,324.852816037456990
"8,556",Location 86 - Location 71,86,71,56,324.852816037458750
"8,557",Location 86 - Location 37,86,37,57,324.852816037459380
"8,558",Location 86 - Location 91,86,91,58,324.852816037460460
"8,559",Location 86 - Location 50,86,50,59,339.411264149837510
"8,560",Location 86 - Location 42,86,42,60,339.411264149840120
"8,561",Location 86 - Location 61,86,61,61,349.705632074917500
"8,562",Location 86 - Location 38,86,38,62,349.705632074918470
"8,563",Location 86 - Location 34,86,34,63,349.705632074919150
"8,564",Location 86 - Location 26,86,26,64,360.000000000000000
"8,565",Location 86 - Location 51,86,51,65,374.558448112377960
"8,566",Location 86 - Location 39,86,39,66,374.558448112378070
"8,567",Location 86 - Location 33,86,33,67,374.558448112379610
"8,568",Location 86 - Location 25,86,25,68,384.852816037456990
"8,569",Location 86 - Location 27,86,27,69,384.852816037459380
"8,570",Location 86 - Location 40,86,40,70,399.411264149837450
"8,571",Location 86 - Location 32,86,32,71,399.411264149838360
"8,572",Location 86 - Location 41,86,41,72,399.411264149840120
"8,573",Location 86 - Location 24,86,24,73,409.705632074913980
"8,574",Location 86 - Location 28,86,28,74,409.705632074918530
"8,575",Location 86 - Location 16,86,16,75,419.999999999999940
"8,576",Location 86 - Location 31,86,31,76,424.264080187300580
"8,577",Location 86 - Location 29,86,29,77,434.558448112378020
"8,578",Location 86 - Location 23,86,23,78,434.558448112379610
"8,579",Location 86 - Location 15,86,15,79,444.852816037456990
"8,580",Location 86 - Location 17,86,17,80,444.852816037459380
"8,581",Location 86 - Location 30,86,30,81,459.411264149837220
"8,582",Location 86 - Location 22,86,22,82,459.411264149838420
"8,583",Location 86 - Location 14,86,14,83,469.705632074913920
"8,584",Location 86 - Location 18,86,18,84,469.705632074918470
"8,585",Location 86 - Location 6,86,6,85,480.000000000000000
"8,586",Location 86 - Location 21,86,21,86,484.264080187298760
"8,587",Location 86 - Location 13,86,13,87,494.558448112372790
"8,588",Location 86 - Location 19,86,19,88,494.558448112378020
"8,589",Location 86 - Location 5,86,5,89,504.852816037456880
"8,590",Location 86 - Location 7,86,7,90,504.852816037459380
"8,591",Location 86 - Location 20,86,20,91,519.411264149837170
"8,592",Location 86 - Location 12,86,12,92,519.411264149838420
"8,593",Location 86 - Location 4,86,4,93,529.705632074914090
"8,594",Location 86 - Location 8,86,8,94,529.705632074918530
"8,595",Location 86 - Location 11,86,11,95,544.264080187297170
"8,596",Location 86 - Location 3,86,3,96,554.558448112370910
"8,597",Location 86 - Location 9,86,9,97,554.558448112378070
"8,598",Location 86 - Location 2,86,2,98,579.411264149829780
"8,599",Location 86 - Location 10,86,10,99,579.411264149837170
"8,600",Location 86 - Location 1,86,1,100,604.264080187319790
"8,601",Location 87 - Location 87,87,87,1,0.000000000000000
"8,602",Location 87 - Location 77,87,77,2,59.999999999999964
"8,603",Location 87 - Location 88,87,88,3,60.000000000000000
"8,604",Location 87 - Location 86,87,86,4,60.000000000000007
"8,605",Location 87 - Location 97,87,97,5,60.000000000000028
"8,606",Location 87 - Location 76,87,76,6,84.852816037458723
"8,607",Location 87 - Location 96,87,96,7,84.852816037459263
"8,608",Location 87 - Location 78,87,78,8,84.852816037459377
"8,609",Location 87 - Location 98,87,98,9,84.852816037460457
"8,610",Location 87 - Location 67,87,67,10,120.000000000000000
"8,611",Location 87 - Location 89,87,89,11,120.000000000000000
"8,612",Location 87 - Location 85,87,85,12,120.000000000000030
"8,613",Location 87 - Location 66,87,66,13,144.852816037458720
"8,614",Location 87 - Location 75,87,75,14,144.852816037458750
"8,615",Location 87 - Location 68,87,68,15,144.852816037459320
"8,616",Location 87 - Location 79,87,79,16,144.852816037459320
"8,617",Location 87 - Location 95,87,95,17,144.852816037459380
"8,618",Location 87 - Location 99,87,99,18,144.852816037460460
"8,619",Location 87 - Location 69,87,69,19,169.705632074918750
"8,620",Location 87 - Location 65,87,65,20,169.705632074919210
"8,621",Location 87 - Location 57,87,57,21,179.999999999999970
"8,622",Location 87 - Location 84,87,84,22,180.000000000000000
"8,623",Location 87 - Location 90,87,90,23,180.000000000000000
"8,624",Location 87 - Location 100,87,100,24,204.852816037437890
"8,625",Location 87 - Location 56,87,56,25,204.852816037458720
"8,626",Location 87 - Location 74,87,74,26,204.852816037458750
"8,627",Location 87 - Location 58,87,58,27,204.852816037459320
"8,628",Location 87 - Location 80,87,80,28,204.852816037459350
"8,629",Location 87 - Location 94,87,94,29,204.852816037459630
"8,630",Location 87 - Location 55,87,55,30,229.705632074917450
"8,631",Location 87 - Location 64,87,64,31,229.705632074917470
"8,632",Location 87 - Location 59,87,59,32,229.705632074918670
"8,633",Location 87 - Location 70,87,70,33,229.705632074918670
"8,634",Location 87 - Location 47,87,47,34,240.000000000000000
"8,635",Location 87 - Location 83,87,83,35,240.000000000000060
"8,636",Location 87 - Location 60,87,60,36,254.558448112378100
"8,637",Location 87 - Location 54,87,54,37,254.558448112379660
