og_distance,og_popularity,d_shock_0.9,d_shock_0.91,d_shock_0.92,d_shock_0.93,d_shock_0.94,d_shock_0.95,d_shock_0.96,d_shock_0.97,d_shock_0.98,d_shock_0.99
6.52811,-21.2081,-1.76659e-11,-1.80829e-11,-1.84226e-11,-1.86993e-11,-1.89244e-11,-1.9108e-11,-1.92577e-11,-1.93792e-11,-1.94786e-11,-1.95592e-11
6.9738,-32.8081,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.69359,-25.0596,-1.95566e-11,-1.95728e-11,-1.95854e-11,-1.95952e-11,-1.9603e-11,-1.96092e-11,-1.96141e-11,-1.96179e-11,-1.96207e-11,-1.96232e-11
6.31567,-17.4348,7.56026e-11,5.15867e-11,3.1243e-11,1.40101e-11,2.89546e-12,-6.70863e-12,-1.48441e-11,-1.08116e-11,-1.42482e-11,-1.71592e-11
6.47543,-20.161,-2.76839e-11,-2.95459e-11,-3.10787e-11,-3.23401e-11,-3.33784e-11,-1.81739e-11,-1.85865e-11,-1.89262e-11,-1.92055e-11,-1.94356e-11
6.58271,-22.36,-1.89191e-11,-1.90743e-11,-1.91995e-11,-1.93001e-11,-1.93812e-11,-1.94464e-11,-1.94991e-11,-1.95415e-11,-1.95755e-11,-1.9603e-11
5.51095,-8.26314,4.80022e-07,4.14473e-07,3.53611e-07,2.971e-07,2.4463e-07,1.95912e-07,1.50677e-07,1.08677e-07,6.96802e-08,3.34716e-08
7.00439,-33.6468,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.17379,-15.2433,1.01492e-09,7.56975e-10,6.053e-10,4.73967e-10,3.60247e-10,2.61778e-10,1.76516e-10,9.30642e-11,3.77658e-11,-4.50062e-12
7.00587,-33.9134,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.73595,-26.1057,-1.95979e-11,-1.96045e-11,-1.96096e-11,-1.96136e-11,-1.96168e-11,-1.96192e-11,-1.9621e-11,-1.96223e-11,-1.96234e-11,-1.96243e-11
6.24638,-16.3279,3.22977e-10,2.52383e-10,1.91916e-10,1.25451e-10,8.70748e-11,5.42035e-11,2.60474e-11,4.85967e-12,-1.11877e-11,-1.26914e-11
6.42606,-19.3553,-1.85685e-11,-1.10916e-11,-1.28708e-11,-1.4349e-11,-1.55771e-11,-1.65974e-11,-1.74452e-11,-1.81495e-11,-1.87348e-11,-1.92211e-11
5.70378,-9.76207,1.42674e-07,1.21959e-07,1.03027e-07,8.57245e-08,6.99111e-08,5.54581e-08,4.22499e-08,3.01781e-08,1.9145e-08,9.06222e-09
6.98626,-33.1348,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.14978,-14.8819,1.40771e-09,1.14996e-09,9.26014e-10,7.31437e-10,5.18541e-10,3.84339e-10,2.67737e-10,1.66427e-10,7.84048e-11,5.88996e-12
6.24638,-16.1695,3.54361e-10,2.7805e-10,2.12686e-10,1.56698e-10,9.81391e-11,6.26446e-11,3.22418e-11,6.20037e-12,-9.19154e-12,-1.21643e-11
6.86888,-29.6162,-1.96239e-11,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
6.64428,-23.8809,-1.94298e-11,-1.94744e-11,-1.95099e-11,-1.95381e-11,-1.95604e-11,-1.95781e-11,-1.95923e-11,-1.96034e-11,-1.96123e-11,-1.96194e-11
5.77799,-10.5214,7.4344e-08,6.32561e-08,5.31926e-08,4.40587e-08,3.57686e-08,2.82444e-08,2.14149e-08,1.5216e-08,9.59034e-09,4.48156e-09
6.58271,-22.5188,-1.89688e-11,-1.91134e-11,-1.92295e-11,-1.93232e-11,-1.93985e-11,-1.94591e-11,-1.9508e-11,-1.95475e-11,-1.9579e-11,-1.96045e-11
6.62247,-23.2394,-1.93014e-11,-1.93745e-11,-1.94329e-11,-1.94793e-11,-1.95162e-11,-1.95459e-11,-1.95695e-11,-1.95883e-11,-1.96034e-11,-1.96154e-11
6.86693,-29.4813,-1.96236e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
7.08252,-36.4908,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.52811,-21.3655,-1.78022e-11,-1.81903e-11,-1.85063e-11,-1.87637e-11,-1.89733e-11,-1.9144e-11,-1.92832e-11,-1.93965e-11,-1.94889e-11,-1.95639e-11
6.55067,-21.8349,-1.84224e-11,-1.86819e-11,-1.88922e-11,-1.90628e-11,-1.92011e-11,-1.9313e-11,-1.9404e-11,-1.94778e-11,-1.95373e-11,-1.95857e-11
6.85508,-29.2995,-1.96234e-11,-1.96239e-11,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11
5.85752,-11.3396,3.72517e-08,3.15182e-08,2.63558e-08,2.17077e-08,1.75227e-08,1.37547e-08,1.03608e-08,7.30432e-09,4.55327e-09,2.06896e-09
6.55434,-21.7527,-1.84153e-11,-1.86768e-11,-1.88889e-11,-1.90603e-11,-1.91998e-11,-1.93121e-11,-1.94036e-11,-1.94773e-11,-1.95373e-11,-1.95857e-11
6.96745,-32.6862,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
5.53953,-8.48038,4.02508e-07,3.47079e-07,2.95724e-07,2.48143e-07,2.04059e-07,1.63216e-07,1.25374e-07,9.03144e-08,5.78319e-08,2.7736e-08
6.06997,-13.8234,4.31992e-09,3.56987e-09,2.91092e-09,2.33219e-09,1.8243e-09,1.20385e-09,8.06662e-10,5.44817e-10,3.14845e-10,1.01874e-10
6.39693,-18.7619,-5.78071e-12,-1.1884e-11,-1.6982e-11,-2.12403e-11,-1.26252e-11,-1.43712e-11,-1.58296e-11,-1.70479e-11,-1.80653e-11,-1.89151e-11
6.69082,-24.9774,-1.95515e-11,-1.95688e-11,-1.95823e-11,-1.95932e-11,-1.96014e-11,-1.96081e-11,-1.96132e-11,-1.96172e-11,-1.96205e-11,-1.9623e-11
6.59632,-22.7937,-1.91154e-11,-1.92284e-11,-1.93192e-11,-1.9392e-11,-1.94507e-11,-1.94975e-11,-1.95355e-11,-1.95657e-11,-1.95897e-11,-1.96092e-11
6.66224,-24.3098,-1.94915e-11,-1.95226e-11,-1.9547e-11,-1.95661e-11,-1.95814e-11,-1.95937e-11,-1.9603e-11,-1.96105e-11,-1.96165e-11,-1.96212e-11
6.42606,-19.3761,-9.0532e-12,-1.11742e-11,-1.29361e-11,-1.44e-11,-1.56162e-11,-1.66267e-11,-1.74663e-11,-1.81639e-11,-1.87435e-11,-1.92248e-11
6.87469,-29.6927,-1.96241e-11,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11
6.2977,-17.1203,1.27808e-10,8.36362e-11,5.72034e-11,3.4746e-11,1.56661e-11,-5.43565e-13,-7.77511e-12,-1.68601e-11,-1.24887e-11,-1.63469e-11
6.47114,-20.2092,-1.46017e-11,-1.56359e-11,-1.64877e-11,-1.71894e-11,-1.77676e-11,-1.82436e-11,-1.86358e-11,-1.89588e-11,-1.92251e-11,-1.94444e-11
6.79343,-27.5822,-1.96179e-11,-1.96196e-11,-1.9621e-11,-1.96221e-11,-1.9623e-11,-1.96234e-11,-1.96241e-11,-1.96243e-11,-1.96247e-11,-1.96247e-11
6.55434,-21.8298,-1.84164e-11,-1.86777e-11,-1.88896e-11,-1.9061e-11,-1.92e-11,-1.93123e-11,-1.94036e-11,-1.94775e-11,-1.95373e-11,-1.95857e-11
5.51095,-8.16292,5.27799e-07,4.55727e-07,3.88807e-07,3.26673e-07,2.68981e-07,2.15413e-07,1.65677e-07,1.19497e-07,7.66193e-08,3.68086e-08
6.72569,-25.7682,-1.95883e-11,-1.95972e-11,-1.96043e-11,-1.96094e-11,-1.96136e-11,-1.9617e-11,-1.96194e-11,-1.96212e-11,-1.9623e-11,-1.96241e-11
6.86888,-29.6183,-1.96239e-11,-1.96241e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11
6.2041,-15.6862,6.13223e-10,4.92334e-10,3.8812e-10,2.98281e-10,2.20835e-10,1.54072e-10,8.77292e-11,4.48108e-11,7.81264e-12,-1.53486e-11
4.89906,-4.69687,7.08768e-06,6.24519e-06,5.43559e-06,4.6576e-06,3.91e-06,3.19162e-06,2.50133e-06,1.83803e-06,1.20068e-06,5.88274e-07
6.17379,-15.2412,1.01613e-09,7.57875e-10,6.06033e-10,4.74557e-10,3.60712e-10,2.62136e-10,1.7678e-10,9.32188e-11,3.7861e-11,-4.46776e-12
6.79343,-27.431,-1.96172e-11,-1.96194e-11,-1.96207e-11,-1.96219e-11,-1.96227e-11,-1.96234e-11,-1.96239e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11
6.89725,-30.448,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.58271,-22.5182,-1.89688e-11,-1.91134e-11,-1.92295e-11,-1.93232e-11,-1.93983e-11,-1.94591e-11,-1.9508e-11,-1.95475e-11,-1.9579e-11,-1.96045e-11
5.24564,-6.53596,1.88294e-06,1.64298e-06,1.41627e-06,1.20208e-06,9.99719e-07,8.08537e-07,6.27914e-07,4.57271e-07,2.96054e-07,1.43747e-07
6.47114,-20.0719,-1.4273e-11,-1.53748e-11,-1.62823e-11,-1.70299e-11,-1.76457e-11,-1.8153e-11,-1.85711e-11,-1.89153e-11,-1.91989e-11,-1.94327e-11
6.18154,-15.356,8.39488e-10,6.80008e-10,5.42071e-10,4.22767e-10,3.19579e-10,2.3033e-10,1.53137e-10,7.89511e-11,2.89977e-11,-7.67786e-12
6.58615,-22.5792,-1.90048e-11,-1.91416e-11,-1.92517e-11,-1.93401e-11,-1.94114e-11,-1.94686e-11,-1.95148e-11,-1.95519e-11,-1.95817e-11,-1.96057e-11
7.30353,-45.2351,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.89725,-30.5071,-1.96243e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.44002,-19.4776,-2.13214e-11,-2.44325e-11,-1.39266e-11,-1.51821e-11,-1.62224e-11,-1.70846e-11,-1.77991e-11,-1.83911e-11,-1.88816e-11,-1.92881e-11
6.76311,-26.7202,-1.96094e-11,-1.96132e-11,-1.96163e-11,-1.96185e-11,-1.96203e-11,-1.96216e-11,-1.96227e-11,-1.96234e-11,-1.96243e-11,-1.96247e-11
6.59295,-22.6488,-1.90412e-11,-1.91704e-11,-1.92744e-11,-1.93578e-11,-1.94249e-11,-1.94786e-11,-1.95219e-11,-1.95566e-11,-1.95846e-11,-1.9607e-11
6.92582,-31.3688,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
7.07485,-36.1783,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
6.47114,-20.228,-1.46456e-11,-1.56708e-11,-1.65152e-11,-1.72107e-11,-1.77838e-11,-1.82556e-11,-1.86444e-11,-1.89648e-11,-1.92286e-11,-1.9446e-11
5.72339,-10.0202,1.13119e-07,9.65818e-08,8.14943e-08,6.77297e-08,5.51721e-08,4.37156e-08,3.32636e-08,2.37278e-08,1.50283e-08,7.08936e-09
6.24638,-16.3282,3.23042e-10,2.52437e-10,1.9196e-10,1.40158e-10,8.70966e-11,5.42202e-11,2.60598e-11,4.865e-12,-1.11844e-11,-1.26907e-11
4.09434,-2.58843,2.44525e-05,2.18189e-05,1.9229e-05,1.66819e-05,1.41771e-05,1.1714e-05,9.29173e-06,6.90982e-06,4.56762e-06,2.26449e-06
6.76311,-26.8038,-1.96105e-11,-1.96141e-11,-1.9617e-11,-1.9619e-11,-1.96207e-11,-1.96219e-11,-1.9623e-11,-1.96236e-11,-1.96243e-11,-1.96247e-11
5.70378,-9.83961,1.31422e-07,1.1234e-07,9.49007e-08,7.8962e-08,6.4395e-08,5.10815e-08,3.8914e-08,2.77933e-08,1.76297e-08,8.33928e-09
6.88421,-30.1304,-1.96243e-11,-1.96243e-11,-1.96245e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96247e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
5.70378,-9.84331,1.31068e-07,1.12038e-07,9.46457e-08,7.87499e-08,6.42221e-08,5.09445e-08,3.88098e-08,2.77189e-08,1.75825e-08,8.3168e-09
6.58271,-22.5182,-1.89688e-11,-1.91134e-11,-1.92295e-11,-1.93232e-11,-1.93985e-11,-1.94591e-11,-1.9508e-11,-1.95475e-11,-1.9579e-11,-1.96045e-11
7.16104,-39.2401,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11,-1.96252e-11
5.70378,-9.76193,1.42676e-07,1.21961e-07,1.03029e-07,8.57259e-08,6.99123e-08,5.5459e-08,4.22506e-08,3.01786e-08,1.91453e-08,9.06236e-09
6.66224,-24.3125,-1.94917e-11,-1.95226e-11,-1.9547e-11,-1.95661e-11,-1.95814e-11,-1.95937e-11,-1.9603e-11,-1.96105e-11,-1.96165e-11,-1.96212e-11
